"","LocationID","Long","Lat","close_class","Jan_temp","Feb_temp","March_temp","April_temp","May_temp","June_temp","July_temp","Aug_temp","Sept_temp","Oct_temp","Nov_temp","Dec_temp","Average_annual_temp"
"717",10601,151.416666666667,-31.6666666666667,"0.1",19.85,19.65,17.85,14.35,10.2,7.9,6.7,7.9,10.5,13.9,16.35,18.95,13.675
"718",10602,148.5,-33,"0.1",22.975,22.6,20.075,15.525,11.275,8.4,7.275,8.55,11.25,14.975,17.875,21.15,15.1604166666667
"719",10603,151,-29,"0.1",24.75,24.275,22.325,18.475,13.9,10.6,9.725,11.225,14.275,18.1,21.025,23.825,17.7083333333333
"720",10604,147.5,-34,"0.1",24.625,24.5,21.6,16.8,12.55,9.475,8.425,9.825,12.5,16.15,19.3,22.7,16.5375
"721",10605,147.5,-30,"0.1",27.825,27.075,24.675,20.075,15.35,12.175,11.175,12.825,16.3,20.375,23.425,26.725,19.8333333333333
"722",10606,-1.16666666666667,49.5,"0.1",5.86666666666667,5.9,7.66666666666667,9.7,12.5666666666667,15.2,17.1,17.2333333333333,15.7666666666667,12.5666666666667,9.03333333333333,6.93333333333333,11.2944444444444
"723",10607,-1.83333333333333,48.8833333333333,"0.1",5.9,5.9,8.2,10.4,13.4,16.2,18.2,18.1,16.3,12.7,9,6.6,11.7416666666667
"724",10608,-1.5,55.25,"0.1",3,3.1,5.3,7.2,9.9,12.9,14.3,14.1,12.4,9.5,6,4,8.475
"725",10609,-4.08333333333333,52.5,"0.1",4.1,3.9,5.85,7.95,10.95,13.65,14.7,14.75,13,10.35,6.9,5.1,9.26666666666667
"726",10610,12,69.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",10611,25.5,70,"0.1",-16.525,-15.8,-11.175,-5.725,0.875,7.075,10.225,8.25,3.425,-3.25,-10.1,-14.825,-3.9625
"728",10612,-53.1666666666667,49.7,"0.5",-5,-5.8,-2.75,1.45,6,10.45,15.25,15.1,11.5,6.7,2.5,-2.5,4.40833333333333
"729",10613,-119.733333333333,47.6666666666667,"0.1",-4.9,-1.35,3.2,7.9,12.6,16.75,20.55,20.1,15.2,8.35,1,-3.9,7.95833333333333
"730",10614,-119.733333333333,48.5333333333333,"0.1",-6.9,-3.3,0.7,5.4,10.1,13.7,17.4,17.1,12.5,6,-1.2,-5.9,5.46666666666667
"731",10615,138.583333333333,-34.5,"0.1",22.7,22.75,20.6,17.1,13.85,11.4,10.55,11.3,13.05,15.7,18.6,20.85,16.5375
"732",10616,-6.05,54.5166666666667,"0.1",3.3,3.45,4.95,6.85,9.8,12.8,14.25,13.95,11.95,9.35,5.55,4.2,8.36666666666667
"733",10617,-121.966666666667,45.6166666666667,"0.1",0.4,2.1,3.6,6.1,9.4,13,16.1,16.3,13.4,9,3.8,1,7.85
"734",10618,-121.166666666667,45.6166666666667,"0.1",0.25,3.4,6.2,9.6,13.65,17.3,20.65,20.35,16.5,10.6,4.65,1.25,10.3666666666667
"735",10619,35.75,-3.5,"0.1",21.7,21.9,22.1,21.85,19.9,18.7,17.6,18.5,20.1,21.1,21.75,21.7,20.575
"736",10620,15,63.5,"0.1",-9.375,-8.15,-4.025,0.75,6.85,11.925,13.65,12.325,7.85,3.15,-3,-6.95,2.08333333333333
"737",10621,21,67,"0.1",-14.75,-13.85,-8.675,-2.725,3.975,10.7,13.275,11.325,5.925,-0.4,-7.75,-12.475,-1.28541666666667
"738",10622,-4.38333333333333,53.1333333333333,"0.1",4.7,4.5,6,8,10.9,13.6,15.2,15.2,13.4,10.9,7.3,5.6,9.60833333333333
"739",10623,21,69,"0.1",-14.55,-13.775,-10.1,-5.175,1.1,7.15,9.85,8.05,3.1,-2.825,-9.175,-12.9,-3.27083333333333
"740",10624,7.5,60.25,"0.1",-9.45,-9.85,-7.5,-4,1.35,5.8,7.85,7.55,3.9,0.15,-4.9,-7.6,-1.39166666666667
"741",10625,-1,52.5,"0.1",2.525,3.175,5.775,8.325,11.6,14.725,16.675,16.075,13.6,9.975,5.8,3.8,9.3375
"742",10626,-1,52.5,"0.1",2.525,3.175,5.775,8.325,11.6,14.725,16.675,16.075,13.6,9.975,5.8,3.8,9.3375
"743",10627,-68.1666666666667,47.5,"0.1",-13.525,-11.95,-6.075,1.7,8.725,14.35,17.15,15.6,10.675,4.95,-1.575,-9.95,2.50625
"744",10629,112,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",10630,-53,65,"0.5",-11.0833333333333,-11.5,-11.4333333333333,-5.41666666666667,1.06666666666667,4.96666666666667,7.6,7.08333333333333,3.8,-1.4,-5.36666666666667,-8.98333333333333,-2.55555555555556
"746",10631,-122.133333333333,37.3333333333333,"0.1",9,10.4,11.05,12.65,14.9,17.4,19.25,19.3,18.45,15.9,11.9,9.15,14.1125
"747",10632,-122.133333333333,37.3333333333333,"0.1",9,10.4,11.05,12.65,14.9,17.4,19.25,19.3,18.45,15.9,11.9,9.15,14.1125
"748",10633,-104.633333333333,50.5,"0.1",-16.9,-13.1,-6.65,3.55,11,15.9,18.7,17.7,11.25,4.9,-5.45,-13.4,2.29166666666667
"749",10634,-53.5,47.5,"0.1",-3.7,-4.275,-1.975,1.95,5.925,10.1,14.475,15.15,11.725,7.175,3.45,-1.225,4.89791666666667
"750",10635,17.5,59,"0.1",-2.325,-2.75,0.225,4.725,10.5,15.425,17.25,16.25,12.025,7.6,2.65,-0.65,6.74375
"751",10636,174.816666666667,-36.3,"0.1",19.2,19.5,18.4,16,13.5,11.5,10.5,11.1,12.4,14,15.8,17.5,14.95
"752",10637,10,57,"0.1",-0.825,-0.8,1.825,5.75,10.775,14.35,15.95,15.6,12.5,8.675,3.85,2.375,7.50208333333333
"753",10638,-2,54.5,"0.1",1.425,1.575,3.55,5.875,9.075,12.275,13.775,13.475,11.35,8.225,4.3,2.225,7.26041666666667
"754",10639,-2,52.5,"0.1",3,3.225,5.325,7.825,10.975,14.175,15.625,15.3,13.275,10.075,6.05,4.05,9.075
"755",10640,0,53,"0.1",2.725,3.625,6.175,8.55,11.675,14.875,16.775,16.4,14.1,10.4,6.225,4.05,9.63125
"756",10641,0,51.5,"0.1",4.25,4.525,6.725,9.2,12.6,15.95,17.875,17.375,14.925,11.3,7.275,5.075,10.5895833333333
"757",10642,-3.5,52.5,"0.1",1.85,2.075,4.275,6.775,10.075,13.15,14.475,14.05,11.8,8.5,4.825,3,7.90416666666667
"758",10643,-2.5,51.5,"0.1",3.6,3.9,5.625,8.225,11.45,14.675,16.4,15.925,13.475,10.15,6.375,4.55,9.52916666666667
"759",10644,6.36666666666667,52.8166666666667,"0.1",1.5,1.8,4.6,7.3,11.8,14.7,16.1,16.2,13.8,10.1,5.5,2.7,8.84166666666667
"760",10645,6.36666666666667,52.8166666666667,"0.1",1.5,1.8,4.6,7.3,11.8,14.7,16.1,16.2,13.8,10.1,5.5,2.7,8.84166666666667
"761",10646,6.36666666666667,52.8166666666667,"0.1",1.5,1.8,4.6,7.3,11.8,14.7,16.1,16.2,13.8,10.1,5.5,2.7,8.84166666666667
"762",10647,6.36666666666667,52.8166666666667,"0.1",1.5,1.8,4.6,7.3,11.8,14.7,16.1,16.2,13.8,10.1,5.5,2.7,8.84166666666667
"763",10648,6.5,52.8166666666667,"0.1",1.45,1.8,4.55,7.4,11.8,14.75,16.15,16.2,13.8,10.05,5.5,2.65,8.84166666666667
"764",10649,-1.31666666666667,51.75,"0.1",3.5,3.9,6,8.6,11.9,14.9,16.5,16.2,14,10.7,6.7,4.7,9.8
"765",10650,-15,64.5,"0.1",-2.675,-2.475,-2.2,-0.4,2.35,5.2,6.95,6.925,4.8,1.95,-0.925,-2.35,1.42916666666667
"766",10651,-16,66.5,"0.1",-2.4,-2.3,-2.1,-0.1,3.125,6.275,8.025,7.925,5.725,2.625,-0.325,-1.975,2.04166666666667
"767",10652,-16,65.5,"0.1",-3.825,-3.625,-3.45,-1.5,1.7,4.8,6.625,6.525,4.025,0.925,-2.075,-3.525,0.55
"768",10653,3.7,50.9666666666667,"0.1",2.4,3.4,6,9.1,12.7,15.7,17.3,17.4,15.4,11.4,6.6,3.7,10.0916666666667
"769",10654,4.76666666666667,51.5833333333333,"0.1",2.3,3,5.4,8.1,12.5,15.5,17,17,14.8,11.1,6.2,3.3,9.68333333333333
"770",10655,5,53.2666666666667,"0.1",2.35,2.35,4.3,4.05,11.1,14.05,16.05,16.35,14.25,10.85,6.55,3.8,8.8375
"771",10656,22.5,63,"0.1",-8.175,-8.525,-4.15,2,8.05,13.325,15.25,13.575,8.875,3.9,-1.7,-6,3.03541666666667
"772",10657,7.5,46.25,"0.1",-4,-3.15,-0.35,2.85,7.15,10.65,13.05,12.4,9.95,5.55,0.6,-2.5,4.35
"773",10658,-85,76,"0.5",-32.525,-33.895,-32.21,-23.615,-10.09,1.125,5.025,2.77,-5.29,-16.75,-26.025,-29.98,-16.7883333333333
"774",10659,-105,55,"0.1",-21.7,-17.275,-10.25,1.025,8.825,14.275,16.975,15.125,9.1,2.325,-9.175,-18.15,-0.741666666666666
"775",10660,79.8333333333333,9.16666666666667,"0.1",25.7333333333333,26.4333333333333,27.9666666666667,29.1666666666667,29.5333333333333,29.0333333333333,28.5,28.4,28.7333333333333,27.8333333333333,26.1666666666667,25.8333333333333,27.7777777777778
"776",10661,-116,64,"0.1",-30.025,-27.275,-20.6,-9.525,2.8,11.5,15.175,12.975,5.525,-3.275,-16.025,-24.275,-6.91875
"777",10662,-65,47,"0.1",-9.625,-8.4,-3.35,2.85,9.525,15.325,19.175,17.975,12.975,7.175,1.225,-6.425,4.86875
"778",10663,-110,60,"0.1",-26.625,-22.425,-15.675,-3.65,6,12.475,15.35,13.8,6.9,-0.125,-12.3,-22.025,-4.025
"779",10664,-118,52,"0.1",-11.7,-8.475,-5.025,-0.1,4.75,8.8,11.45,10.825,6.325,1.225,-6.175,-11.1,0.0666666666666667
"780",10665,-91.1666666666667,46.25,"0.1",-13.65,-10.9,-3.85,4.15,10.75,15.7,19.05,17.6,12.4,6.7,-1.55,-10.15,3.85416666666667
"781",10666,-118,48.7,"0.1",-5.3,-1.8,2.7,7.45,12,16,19.35,18.85,13.45,6.7,0.05,-4.1,7.1125
"782",10667,171.766666666667,-43.9,"0.1",16.2,16.2,14.6,11.9,8.8,6.1,5.6,6.9,9.2,11.2,13.1,15,11.2333333333333
"783",10668,-2,52.6666666666667,"0.1",3.05,3.325,5.45,7.925,11.1,14.325,15.75,15.4,13.325,10.125,6.075,4.1,9.1625
"784",10669,-64.5,45.0666666666667,"0.1",-6,-6.1,-1.55,4,10.05,15.25,18.7,17.95,13.7,8.4,3.3,-3.4,6.19166666666667
"785",10670,-122.133333333333,37.3333333333333,"0.1",9,10.4,11.05,12.65,14.9,17.4,19.25,19.3,18.45,15.9,11.9,9.15,14.1125
"786",10671,-152,62,"0.1",-15.175,-13,-8.9,-2,5.025,10.65,12.7,11.025,6.1,-2.475,-10.025,-14.4,-1.70625
"787",10672,17.5,69.25,"0.1",-4.7,-4.85,-3.3,-0.2,3.55,7.7,10.55,10.1,6.55,2.6,-1.75,-3.65,1.88333333333333
"788",10673,-3.66666666666667,56.4166666666667,"0.1",1.45,1.7,4.2,6.3,9.4,13,14.4,13.95,11.1,8.2,4.4,2.45,7.54583333333333
"789",10674,-2.46666666666667,56.9666666666667,"0.1",2,2.1,4.1,6.1,8.8,12.1,13.4,13.2,11.2,8.4,4.6,2.9,7.40833333333333
"790",10675,7.5,54,"0.5",1.25,1.18333333333333,3.60833333333333,7.10833333333333,11.375,14.7583333333333,16.3416666666667,16.5083333333333,14.2583333333333,10.3833333333333,5.925,2.90833333333333,8.80069444444444
"791",10676,8.5,54.5,"0.1",0.95,0.7,2.825,6.675,11.05,14.5,16.3,16.45,14.075,10.05,5.95,2.95,8.53958333333333
"792",10677,8,53.75,"0.1",1.25,1.25,3.45,7,11.35,14.75,16.35,16.4,14,10.2,5.9,3.05,8.74583333333333
"793",10678,6,53.5,"0.1",1.65,1.75,4.1,6.05,11.2,14.3,15.9,16.15,13.95,10.3,5.95,3.05,8.69583333333333
"794",10679,7.86666666666667,54.15,"0.5",1.25714285714286,1.18571428571429,3.38571428571429,6.94285714285714,11.2714285714286,14.6714285714286,16.3857142857143,16.5285714285714,14.1857142857143,10.3,6.01428571428571,3.08571428571429,8.76785714285714
"795",10680,-57,-18,"0.1",28.15,27.775,27.45,25.725,23.65,22.7,23.15,24.525,26.65,27.7,28.05,27.375,26.075
"796",10681,-65,-5,"0.1",26.2,26.35,26.5,26.325,26.3,26.1,25.975,26.65,26.85,26.8,26.7,26.45,26.4333333333333
"797",10682,-72,-3,"0.1",25.975,26.25,26.05,26.075,25.8,25.325,25.15,25.475,25.875,26.425,26.625,26.5,25.9604166666667
"798",10683,27,65,"0.1",-11.9,-11.775,-6.65,-0.3,6.55,12.825,15.1,12.85,7.475,1.9,-4.325,-9.5,1.02083333333333
"799",10684,25.4,64.8333333333333,"0.1",-9.8,-10,-5.55,0.7,7.2,13.45,15.85,13.8,8.45,2.95,-3.1,-7.7,2.1875
"800",10685,25.1166666666667,65,"0.1",-9.8,-10,-5.55,0.55,7.05,13.4,15.9,13.85,8.45,2.95,-3.15,-7.75,2.15833333333333
"801",10686,4.76666666666667,52.15,"0.1",2.4,2.8,5,7,12.1,15,16.7,16.8,14.5,11,6.4,3.6,9.44166666666667
"802",10687,5.05,52.1333333333333,"0.1",2.2,2.6,5,7.5,12.1,15,16.7,16.7,14.2,10.7,6.1,3.2,9.33333333333333
"803",10688,27,64,"0.1",-11.4,-11.325,-6.1,0.125,7.05,13,15.2,13.025,7.75,2.325,-3.7,-8.8,1.42916666666667
"804",10689,-0.641666666666667,51.4041666666667,"0.1",2.9,3.7,6.3,9.2,13,15.7,17.8,17,14.1,10.8,6.3,3.8,10.05
"805",10690,27,68,"0.1",-15.175,-14.9,-9.875,-3.3,3.75,10.35,13.05,10.7,5.375,-0.875,-7.375,-13.425,-1.80833333333333
"806",10691,37.6333333333333,54.1833333333333,"0.1",-9.7,-8.9,-3.5,6,13.2,17,18.4,17,11.6,5.1,-1.7,-6.2,4.85833333333333
"807",10692,35,32.7333333333333,"0.1",12.75,13.35,14.85,17.8,21.75,24.35,26.2,27,25.65,23.25,19.45,14.75,20.0958333333333
"808",10693,34.8333333333333,31.5833333333333,"0.1",12.4,13.1,14.95,18.05,21.8,24.1,25.65,26.1,24.6,22.5,18.7,14.3,19.6875
"809",10694,18.6666666666667,59.6333333333333,"0.1",-2.75,-3.3,-0.35,4.25,10.05,14.95,17,16.1,11.7,6.5,1.85,-1.6,6.2
"810",10695,11.5,57.5,"0.5",-1.42727272727273,-1.65454545454545,1.27272727272727,5.4,10.7545454545455,15.0545454545455,16.1727272727273,16.0363636363636,12.8363636363636,8.93636363636364,4.12727272727273,0.618181818181818,7.34393939393939
"811",10696,-1.9,54.9833333333333,"0.1",2.25,2.4,4.5,6.7,9.6,12.65,14.1,13.9,11.85,8.95,5.2,3.1,7.93333333333333
"812",10697,-1.75,55.0833333333333,"0.1",2.7,2.8,4.9,7,9.7,12.8,14.2,14.1,12.2,9.3,5.7,3.6,8.25
"813",10698,-1.7,53.05,"0.1",2.6,2.8,4.9,7.4,10.8,14,15.6,15.1,12.8,9.5,5.4,3.5,8.7
"814",10699,-2.01666666666667,54.8833333333333,"0.1",2.1,2.2,4.3,6.55,9.55,12.65,14.1,13.85,11.75,8.85,5.05,2.9,7.82083333333333
"815",10700,20,43,"0.1",-2.95,-1.225,2.625,6.125,10.725,14,16.2,16.2,13.075,8.5,2.775,-1.2,7.07083333333333
"816",10701,-71,43,"0.1",-5.05,-3.75,1.375,7.15,13.075,18.3,21.2,20.125,15.725,10,4.375,-2.375,8.34583333333333
"817",10702,-0.666666666666667,51.8,"0.1",2.55,3.1,5.7,8.4,12.1,14.9,17.05,16.35,13.7,10.3,5.95,3.5,9.46666666666667
"818",10703,-0.666666666666667,51.8,"0.1",2.55,3.1,5.7,8.4,12.1,14.9,17.05,16.35,13.7,10.3,5.95,3.5,9.46666666666667
"819",10705,26.6333333333333,55.6166666666667,"0.1",-6.7,-5.7,-1.4,5.6,12.1,15.6,16.9,16.1,11.6,6.5,0.9,-3.7,5.65
"820",10706,23,59,"0.1",-4.5,-5,-1.73333333333333,3.93333333333333,10.1666666666667,14.8333333333333,16.9333333333333,16.1,11.6666666666667,6.73333333333333,1.66666666666667,-2.23333333333333,5.71388888888889
"821",10707,13.4166666666667,52.5333333333333,"0.1",-0.9,-0.1,3.8,8.5,13.4,16.7,18.5,17.9,14.3,10.2,4.4,0.9,8.96666666666667
"822",10708,-94.4333333333333,49.7833333333333,"0.1",-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.35833333333333
"823",10709,-94.4333333333333,49.7833333333333,"0.1",-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.35833333333333
"824",10710,-94.4333333333333,49.7833333333333,"0.1",-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.35833333333333
"825",10711,-94.4333333333333,49.7833333333333,"0.1",-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.35833333333333
"826",10712,-94.4333333333333,49.7833333333333,"0.1",-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.35833333333333
"827",10713,-121.833333333333,36.25,"0.1",9.3,9.65,9.5,10.5,12.1,14.1,15.35,15.75,15.8,14.3,11.55,9.85,12.3125
"828",10714,23.0833333333333,63.1,"0.1",-8.6,-8.9,-4.4,1.7,7.9,13.3,15.3,13.5,8.7,3.8,-2,-6.4,2.825
"829",10715,-125,53,"0.1",-11.225,-7.7,-3.65,0.825,5.325,9.025,11.725,11.55,7.525,2.65,-5,-10.275,0.897916666666667
"830",10716,-113,55,"0.1",-16.775,-12.7,-6.5,3.3,9.85,13.9,16.15,14.575,9.15,3.95,-6.475,-13.8,1.21875
"831",10717,-105,53,"0.1",-20.3,-15.75,-9.4,2.075,10.35,15,17.625,16.075,10.25,3.775,-7.3,-15.375,0.585416666666666
"832",10718,-111,52,"0.1",-17.575,-12.6,-7.15,2.925,10.05,14.2,16.925,15.825,9.975,4,-5.925,-12.85,1.48333333333333
"833",10719,-101,50,"0.1",-17.4,-13.7,-6.8,3.8,11.4,16.325,19.2,17.775,11.525,5.425,-4.975,-13.55,2.41875
"834",10720,-94,57,"0.1",-26.55,-23.675,-17.3,-6.5,2.35,9.275,14,12.725,6.225,-0.75,-12.25,-22.875,-5.44375
"835",10721,-82,52,"0.1",-21.425,-18.825,-12,-2.725,5.625,12,15.925,14.775,9.45,3.55,-5.075,-15.975,-1.225
"836",10722,-85,48,"0.1",-14.6,-12.375,-6.875,1.375,8.525,12.6,15.6,15.45,10.725,5.3,-2.1,-10.725,1.90833333333333
"837",10723,-40,70,"0.1",-27.275,-27.975,-28.775,-22.45,-13.625,-7.925,-4.9,-6.7,-12.9,-19.025,-24.4,-26.85,-18.5666666666667
"838",10724,-106.983333333333,38.9666666666667,"0.1",-11.9,-10.8,-7.85,-2.7,3.1,8.2,11.4,10.4,6.8,1.85,-5.2,-10.45,-0.595833333333333
"839",10725,-2.83333333333333,56.4166666666667,"0.1",2.4,2.5,4.85,7.4,9.95,13.55,14.55,13.95,11.85,8.85,5.1,3.3,8.1875
"840",10726,-4.25,57.5333333333333,"0.1",1.6,1.8,4.4,5.8,9.1,13,14.6,14.2,11,8.2,4.7,2.6,7.58333333333333
"841",10727,22.9166666666667,63,"0.1",-8.4,-8.8,-4.25,1.9,8.05,13.4,15.25,13.6,8.8,3.9,-1.8,-6.2,2.95416666666667
"842",10728,-73,45,"0.1",-9.375,-8.125,-1.9,5.775,12.7,17.825,20.525,19.1,14.525,8.425,2.1,-5.825,6.3125
"843",10729,24,52.75,"0.1",-4.95,-3.95,0.35,7.2,13.05,16.35,17.65,17.05,12.85,7.65,2.25,-2.35,6.92916666666667
"844",10730,24,52.75,"0.1",-4.95,-3.95,0.35,7.2,13.05,16.35,17.65,17.05,12.85,7.65,2.25,-2.35,6.92916666666667
"845",10731,24,52.75,"0.1",-4.95,-3.95,0.35,7.2,13.05,16.35,17.65,17.05,12.85,7.65,2.25,-2.35,6.92916666666667
"846",10732,2,47,"0.1",3.05,4.05,7.575,10.425,13.775,17.025,18.9,18.625,16.4,11.675,6.9,4.225,11.0520833333333
"847",10733,6,53,"0.1",1.675,1.9,4.4,6.45,11.5,14.475,16.05,16.25,13.9,10.25,5.85,2.975,8.80625
"848",10734,9,51,"0.1",-0.85,0.45,3.65,7.8,11.85,15.15,16.625,16.3,13.475,8.975,3.825,0.7,8.1625
"849",10735,5,49,"0.1",1.1,2.4,5.95,9.375,13.05,16.175,17.65,17.375,15.075,10.25,5.425,2.55,9.69791666666667
"850",10736,60,62.5,"0.1",-20.675,-18.325,-9.35,-1.2,5.525,12.575,16.2,12.575,6.7,-1.85,-11.3,-17.575,-2.225
"851",10737,1.33333333333333,52.75,"0.1",3.55,4.35,6.4,9.05,12,15.5,17.25,17.2,15.3,11.15,7.2,4.9,10.3208333333333
"852",10738,169.233333333333,-45.05,"0.1",14.7,14.7,12.4,9.1,5.5,2.2,1.9,3.7,6.5,8.9,11.1,13.2,8.65833333333333
"853",10744,17,63,"0.1",-10.5,-9.175,-4.475,0.75,6.675,12.25,14.175,12.725,8.15,3.2,-3.45,-8.05,1.85625
"854",10745,26,59,"0.1",-6.7,-6.75,-2.85,3.6,10.225,14.85,16.7,15.5,10.75,5.7,0.275,-4.05,4.77083333333333
"855",10746,25,57.5,"0.1",-6.025,-6.025,-2.15,4.35,10.925,15.125,16.775,16.025,11.65,6.725,1.275,-3.125,5.46041666666667
"856",10747,24,56,"0.1",-5.275,-4.775,-0.7,5.85,12.025,15.6,17.025,16.5,12.225,7.3,1.95,-2.6,6.26041666666667
"857",10748,25.5,47,"0.1",-5.975,-4.6,-0.4,4.975,10.075,13.2,14.875,14.6,11.1,6.125,0.825,-3.525,5.10625
"858",10749,-3.58333333333333,57.1666666666667,"0.1",-1.25,-1,1.85,3.15,6.35,10.7,12.55,12,8.7,5.7,2.25,-0.15,5.07083333333333
"859",10750,-0.166666666666667,50.8333333333333,"0.1",3.675,4.125,5.975,8.575,11.875,15.025,16.8,16.5,14.1,10.875,6.9,4.65,9.92291666666667
"860",10751,-2.23333333333333,51.8833333333333,"0.1",3.9,4.2,6,8.6,11.7,14.8,16.4,16.1,13.9,10.8,6.8,4.9,9.84166666666667
"861",10752,-1.5,54,"0.1",3.225,3.35,5.375,7.725,10.825,14.025,15.55,15.3,13.15,10,6.025,4,9.04583333333333
"862",10753,-1.5,54,"0.1",3.225,3.35,5.375,7.725,10.825,14.025,15.55,15.3,13.15,10,6.025,4,9.04583333333333
"863",10754,-1.5,54,"0.1",3.225,3.35,5.375,7.725,10.825,14.025,15.55,15.3,13.15,10,6.025,4,9.04583333333333
"864",10755,-4,40,"0.1",5.65,7.2,10.325,13.075,16.475,21.625,25.525,24.675,20.825,15,9.725,6.325,14.7020833333333
"865",10756,35,55,"0.1",-9.15,-8.525,-3.825,5.125,12.325,16.325,17.875,16.3,10.85,5.05,-1.475,-5.75,4.59375
"866",10757,18,49,"0.1",-3.325,-1.25,2.825,7.8,12.525,15.8,17.25,16.95,13.5,8.625,3.05,-1.3,7.70416666666667
"867",10758,8,47,"0.1",-1.75,-0.775,2.15,5.5,9.675,13.075,15.35,14.7,12.15,7.775,2.625,-0.475,6.66666666666667
"868",10759,12,56,"0.1",-0.75,-0.725,1.75,6,11.175,15.025,16.9,16.7,13.75,9.5,4.975,2.925,8.10208333333333
"869",10760,12,56,"0.1",-0.75,-0.725,1.75,6,11.175,15.025,16.9,16.7,13.75,9.5,4.975,2.925,8.10208333333333
"870",10761,12,56,"0.1",-0.75,-0.725,1.75,6,11.175,15.025,16.9,16.7,13.75,9.5,4.975,2.925,8.10208333333333
"871",10762,12,56,"0.1",-0.75,-0.725,1.75,6,11.175,15.025,16.9,16.7,13.75,9.5,4.975,2.925,8.10208333333333
"872",10763,-100,45,"0.1",-10.8,-7.525,-1.25,6.975,13.575,19.125,22.875,21.7,15.475,8.725,-0.55,-8.35,6.66458333333333
"873",10764,-95.65,36.575,"0.1",1.2,4.2,9.3,15.3,19.8,24.4,27.4,26.7,22.2,16,9.2,3.3,14.9166666666667
"874",10765,-95.65,36.575,"0.1",1.2,4.2,9.3,15.3,19.8,24.4,27.4,26.7,22.2,16,9.2,3.3,14.9166666666667
"875",10766,-95.65,36.575,"0.1",1.2,4.2,9.3,15.3,19.8,24.4,27.4,26.7,22.2,16,9.2,3.3,14.9166666666667
"876",10767,-95.65,36.575,"0.1",1.2,4.2,9.3,15.3,19.8,24.4,27.4,26.7,22.2,16,9.2,3.3,14.9166666666667
"877",10768,18,65,"0.1",-13.75,-11.5,-6.4,-0.725,5.975,12.05,14.025,11.9,6.85,1.5,-6.375,-11.075,0.20625
"878",10769,-99,49.5,"0.1",-17.475,-13.575,-6.875,3.625,11.4,16.625,19.475,18.175,12.175,5.975,-4.525,-13.25,2.64583333333333
"879",10770,-94.5,46.25,"0.1",-14.1,-10.55,-3.4,5.6,12.9,18.25,21.1,19.6,13.9,7.6,-1.65,-10.7,4.87916666666667
"880",10771,-84.1166666666667,49.0666666666667,"0.1",-18.2,-15.4,-9.5,0.3,7.8,13.5,16.2,14.7,9.3,4.2,-4.2,-14.5,0.35
"881",10772,-80.1666666666667,38.3333333333333,"0.1",-3.625,-2,3.125,8.275,13.525,16.875,18.9,18.2,15.125,9.425,4.025,-1.3,8.37916666666667
"882",10773,-105,55,"0.1",-21.7,-17.275,-10.25,1.025,8.825,14.275,16.975,15.125,9.1,2.325,-9.175,-18.15,-0.741666666666666
"883",10774,55,62,"0.1",-17.6,-15.25,-7.525,0.425,7.125,13.675,17.025,13.575,7.475,-0.525,-8.5,-14,-0.341666666666667
"884",10775,104,50.5,"0.1",-21.725,-18.725,-9.675,-0.05,7.425,13.325,15.125,13.025,6.825,-1.7,-11.625,-18.85,-2.21875
"885",10776,63.5,54.7333333333333,"0.1",-16.55,-15.4,-7.95,4.55,12.6,17.7,19.7,16.8,11.3,2.6,-6.65,-12.85,2.15416666666667
"886",10777,30.0833333333333,59.5333333333333,"0.1",-8,-7.7,-3.3,3.7,10.3,15.4,17.3,15.8,10.6,4.9,-0.7,-5.1,4.43333333333333
"887",10778,52,55,"0.1",-13.95,-12.775,-6.025,4.825,13.225,17.525,19.525,17.325,11.35,3.225,-4.55,-10.325,3.28125
"888",10779,144.966666666667,-37.75,"0.1",19.9,20.2,18.5,15.3,12.3,9.9,9.3,10.2,11.8,14,16,18.2,14.6333333333333
"889",10780,135.783333333333,35.0833333333333,"0.1",2.2,2.7,5.6,11.7,16.5,20.6,24.9,26.1,21.8,15.5,9.9,4.9,13.5333333333333
"890",10782,144.966666666667,-37.75,"0.1",19.9,20.2,18.5,15.3,12.3,9.9,9.3,10.2,11.8,14,16,18.2,14.6333333333333
"891",10783,10,50,"0.1",-0.9,0.5,4.45,8.75,13,16.3,18.05,17.55,14.35,9.25,4.05,0.7,8.8375
"892",10784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",10785,-117.15,43.7666666666667,"0.1",-2.4,1.6,6,10,14.7,19.1,22.9,21.9,16.5,10.2,3.8,-1.5,10.2333333333333
"894",10786,-1,53.8333333333333,"0.1",3.55,3.65,5.9,8.275,11.3,14.35,15.75,15.475,13.55,10.35,6.5,4.375,9.41875
